chart_week,current_week,title,performer,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,valence,time_signature,duration_ms,genres
2022-11-19,8,Circo Loco,Drake & 21 Savage,0.732,0.584,-8.525,0.076,0.00903,0.318,103.981,0.262,4,236795,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-11-19,9,BackOutsideBoyz,Drake,0.85,0.427,-8.367,0.319,0.0467,0.373,142.162,0.457,4,152962,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-11-19,10,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2022-11-26,1,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2022-11-26,2,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-11-26,3,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2022-11-26,4,Bad Habit,Steve Lacy,0.686,0.494,-7.093,0.0355,0.613,0.402,168.946,0.7,4,232067,['afrofuturism']
2022-11-26,5,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2022-11-26,6,Major Distribution,Drake & 21 Savage,0.911,0.536,-10.491,0.33,0.0113,0.0697,131.035,0.231,4,170502,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-11-26,7,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2022-11-26,8,Lift Me Up,Rihanna,0.247,0.299,-6.083,0.0315,0.899,0.131,177.115,0.172,4,196520,"['barbadian pop', 'pop', 'urban contemporary']"
2022-11-26,9,Spin Bout U,Drake & 21 Savage,0.763,0.72,-6.383,0.0447,0.00961,0.165,129.971,0.229,4,214589,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-11-26,10,On BS,Drake & 21 Savage,0.842,0.367,-7.273,0.643,0.017,0.159,157.996,0.363,4,261544,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-12-03,1,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2022-12-03,2,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-12-03,3,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2022-12-03,4,Bad Habit,Steve Lacy,0.686,0.494,-7.093,0.0355,0.613,0.402,168.946,0.7,4,232067,['afrofuturism']
2022-12-03,5,All I Want For Christmas Is You,Mariah Carey,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,0.35,4,241107,"['dance pop', 'pop', 'urban contemporary']"
2022-12-03,6,Rockin' Around The Christmas Tree,Brenda Lee,0.598,0.47,-8.744,0.0496,0.617,0.505,67.086,0.879,4,126267,"['adult standards', 'lounge', 'rockabilly']"
2022-12-03,7,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2022-12-03,8,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2022-12-03,9,Jingle Bell Rock,Bobby Helms,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,0.806,4,130973,[]
2022-12-03,10,A Holly Jolly Christmas,Burl Ives,0.682,0.375,-13.056,0.0303,0.579,0.076,140.453,0.888,4,135533,"['adult standards', 'american folk revival']"
2022-12-10,1,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2022-12-10,2,All I Want For Christmas Is You,Mariah Carey,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,0.35,4,241107,"['dance pop', 'pop', 'urban contemporary']"
2022-12-10,3,Rockin' Around The Christmas Tree,Brenda Lee,0.598,0.47,-8.744,0.0496,0.617,0.505,67.086,0.879,4,126267,"['adult standards', 'lounge', 'rockabilly']"
2022-12-10,4,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2022-12-10,5,Jingle Bell Rock,Bobby Helms,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,0.806,4,130973,[]
2022-12-10,6,A Holly Jolly Christmas,Burl Ives,0.682,0.375,-13.056,0.0303,0.579,0.076,140.453,0.888,4,135533,"['adult standards', 'american folk revival']"
2022-12-10,7,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-12-10,8,Bad Habit,Steve Lacy,0.686,0.494,-7.093,0.0355,0.613,0.402,168.946,0.7,4,232067,['afrofuturism']
2022-12-10,9,It's The Most Wonderful Time Of The Year,Andy Williams,0.24,0.598,-8.435,0.0369,0.766,0.117,201.629,0.776,3,151933,"['adult standards', 'easy listening']"
2022-12-10,10,Last Christmas,Wham!,0.735,0.478,-12.472,0.0293,0.189,0.355,107.682,0.947,4,262960,"['new romantic', 'new wave', 'new wave pop', 'soft rock']"
2022-12-17,1,All I Want For Christmas Is You,Mariah Carey,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,0.35,4,241107,"['dance pop', 'pop', 'urban contemporary']"
2022-12-17,2,Rockin' Around The Christmas Tree,Brenda Lee,0.598,0.47,-8.744,0.0496,0.617,0.505,67.086,0.879,4,126267,"['adult standards', 'lounge', 'rockabilly']"
2022-12-17,3,Jingle Bell Rock,Bobby Helms,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,0.806,4,130973,[]
2022-12-17,4,A Holly Jolly Christmas,Burl Ives,0.682,0.375,-13.056,0.0303,0.579,0.076,140.453,0.888,4,135533,"['adult standards', 'american folk revival']"
2022-12-17,5,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2022-12-17,6,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2022-12-17,7,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2022-12-17,8,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",0.709,0.583,-5.298,0.204,0.138,0.195,116.624,0.533,4,182667,['rap']
2022-12-17,9,Last Christmas,Wham!,0.735,0.478,-12.472,0.0293,0.189,0.355,107.682,0.947,4,262960,"['new romantic', 'new wave', 'new wave pop', 'soft rock']"
2022-12-17,10,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2022-12-24,1,All I Want For Christmas Is You,Mariah Carey,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,0.35,4,241107,"['dance pop', 'pop', 'urban contemporary']"
2022-12-24,2,Rockin' Around The Christmas Tree,Brenda Lee,0.598,0.47,-8.744,0.0496,0.617,0.505,67.086,0.879,4,126267,"['adult standards', 'lounge', 'rockabilly']"
2022-12-24,3,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2022-12-24,4,Jingle Bell Rock,Bobby Helms,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,0.806,4,130973,[]
2022-12-24,5,A Holly Jolly Christmas,Burl Ives,0.682,0.375,-13.056,0.0303,0.579,0.076,140.453,0.888,4,135533,"['adult standards', 'american folk revival']"
2022-12-24,6,Last Christmas,Wham!,0.735,0.478,-12.472,0.0293,0.189,0.355,107.682,0.947,4,262960,"['new romantic', 'new wave', 'new wave pop', 'soft rock']"
2022-12-24,7,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2022-12-24,8,It's The Most Wonderful Time Of The Year,Andy Williams,0.24,0.598,-8.435,0.0369,0.766,0.117,201.629,0.776,3,151933,"['adult standards', 'easy listening']"
2022-12-24,9,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2022-12-24,10,Nobody Gets Me,SZA,0.358,0.284,-8.285,0.0285,0.805,0.183,99.796,0.276,3,180853,"['pop', 'r&b', 'rap']"
2022-12-31,1,All I Want For Christmas Is You,Mariah Carey,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,0.35,4,241107,"['dance pop', 'pop', 'urban contemporary']"
2022-12-31,2,Rockin' Around The Christmas Tree,Brenda Lee,0.598,0.47,-8.744,0.0496,0.617,0.505,67.086,0.879,4,126267,"['adult standards', 'lounge', 'rockabilly']"
2022-12-31,3,Jingle Bell Rock,Bobby Helms,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,0.806,4,130973,[]
2022-12-31,4,A Holly Jolly Christmas,Burl Ives,0.682,0.375,-13.056,0.0303,0.579,0.076,140.453,0.888,4,135533,"['adult standards', 'american folk revival']"
2022-12-31,5,Last Christmas,Wham!,0.735,0.478,-12.472,0.0293,0.189,0.355,107.682,0.947,4,262960,"['new romantic', 'new wave', 'new wave pop', 'soft rock']"
2022-12-31,6,It's The Most Wonderful Time Of The Year,Andy Williams,0.24,0.598,-8.435,0.0369,0.766,0.117,201.629,0.776,3,151933,"['adult standards', 'easy listening']"
2022-12-31,7,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2022-12-31,8,Feliz Navidad,Jose Feliciano,0.513,0.831,-9.004,0.0383,0.55,0.336,148.837,0.963,4,182067,"['latin pop', 'puerto rican pop']"
2022-12-31,9,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2022-12-31,10,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-01-07,1,All I Want For Christmas Is You,Mariah Carey,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,0.35,4,241107,"['dance pop', 'pop', 'urban contemporary']"
2023-01-07,2,Rockin' Around The Christmas Tree,Brenda Lee,0.598,0.47,-8.744,0.0496,0.617,0.505,67.086,0.879,4,126267,"['adult standards', 'lounge', 'rockabilly']"
2023-01-07,3,Jingle Bell Rock,Bobby Helms,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,0.806,4,130973,[]
2023-01-07,4,Last Christmas,Wham!,0.735,0.478,-12.472,0.0293,0.189,0.355,107.682,0.947,4,262960,"['new romantic', 'new wave', 'new wave pop', 'soft rock']"
2023-01-07,5,A Holly Jolly Christmas,Burl Ives,0.682,0.375,-13.056,0.0303,0.579,0.076,140.453,0.888,4,135533,"['adult standards', 'american folk revival']"
2023-01-07,6,It's The Most Wonderful Time Of The Year,Andy Williams,0.24,0.598,-8.435,0.0369,0.766,0.117,201.629,0.776,3,151933,"['adult standards', 'easy listening']"
2023-01-07,7,Feliz Navidad,Jose Feliciano,0.513,0.831,-9.004,0.0383,0.55,0.336,148.837,0.963,4,182067,"['latin pop', 'puerto rican pop']"
2023-01-07,8,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-01-07,9,The Christmas Song (Merry Christmas To You),Nat King Cole,0.32,0.21,-15.231,0.0345,0.92,0.138,73.196,0.208,5,192160,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']"
2023-01-07,10,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-01-14,1,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-01-14,2,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-01-14,3,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-01-14,4,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-01-14,5,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2023-01-14,6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-01-14,7,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2023-01-14,8,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-01-14,9,Bad Habit,Steve Lacy,0.686,0.494,-7.093,0.0355,0.613,0.402,168.946,0.7,4,232067,['afrofuturism']
2023-01-14,10,Cuff It,Beyonce,0.78,0.689,-5.668,0.141,0.0368,0.0698,115.042,0.642,4,225389,"['pop', 'r&b']"
2023-01-21,1,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-01-21,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-01-21,3,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-01-21,4,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-01-21,5,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-01-21,6,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-01-21,7,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2023-01-21,8,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2023-01-21,9,Bad Habit,Steve Lacy,0.686,0.494,-7.093,0.0355,0.613,0.402,168.946,0.7,4,232067,['afrofuturism']
2023-01-21,10,Something In The Orange,Zach Bryan,0.369,0.192,-12.151,0.04,0.555,0.0954,175.212,0.148,3,228013,['classic oklahoma country']
2023-01-28,1,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-01-28,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-01-28,3,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-01-28,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-01-28,5,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-01-28,6,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-01-28,7,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-01-28,8,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2023-01-28,9,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,0.842,0.745,-4.231,0.0399,0.281,0.118,122.06,0.53,4,214945,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']"
2023-01-28,10,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2023-02-04,1,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-02-04,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-02-04,3,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-02-04,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-02-04,5,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-02-04,6,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-02-04,7,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-02-04,8,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2023-02-04,9,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2023-02-04,10,Golden Hour,JVKE,0.515,0.593,-4.801,0.0322,0.653,0.25,94.467,0.153,3,209260,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']"
2023-02-11,1,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-02-11,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-02-11,3,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-02-11,4,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-02-11,5,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-02-11,6,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-02-11,7,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-02-11,8,Rich Flex,Drake & 21 Savage,0.549,0.518,-9.39,0.257,0.0517,0.378,160.07,0.418,4,239360,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2023-02-11,9,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2023-02-11,10,Just Wanna Rock,Lil Uzi Vert,0.486,0.545,-7.924,0.0336,0.0652,0.0642,150.187,0.0385,4,123891,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2023-02-18,1,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-02-18,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-02-18,3,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-02-18,4,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-02-18,5,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-02-18,6,Cuff It,Beyonce,0.78,0.689,-5.668,0.141,0.0368,0.0698,115.042,0.642,4,225389,"['pop', 'r&b']"
2023-02-18,7,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-02-18,8,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-02-18,9,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-02-18,10,As It Was,Harry Styles,0.52,0.731,-5.338,0.0557,0.342,0.311,173.93,0.662,4,167303,['pop']
2023-02-25,1,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-02-25,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-02-25,3,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-02-25,4,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-02-25,5,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-02-25,6,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-02-25,7,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-02-25,8,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-02-25,9,Cuff It,Beyonce,0.78,0.689,-5.668,0.141,0.0368,0.0698,115.042,0.642,4,225389,"['pop', 'r&b']"
2023-02-25,10,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-03-04,1,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-03-04,2,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-03-04,3,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-03-04,4,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-03-04,5,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-03-04,6,Die For You,The Weeknd,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-04,7,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-03-04,8,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-03-04,9,Cuff It,Beyonce,0.78,0.689,-5.668,0.141,0.0368,0.0698,115.042,0.642,4,225389,"['pop', 'r&b']"
2023-03-04,10,I'm Good (Blue),David Guetta & Bebe Rexha,0.561,0.965,-3.673,0.0343,0.00383,0.371,128.04,0.304,4,175238,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
2023-03-11,1,Die For You,The Weeknd & Ariana Grande,0.586,0.525,-7.163,0.0616,0.111,0.134,133.63,0.507,4,260253,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2023-03-11,2,Flowers,Miley Cyrus,0.706,0.691,-4.775,0.0633,0.0584,0.0232,118.048,0.632,4,200600,['pop']
2023-03-11,3,Kill Bill,SZA,0.644,0.728,-5.75,0.0351,0.0543,0.161,88.993,0.43,4,153947,"['pop', 'r&b', 'rap']"
2023-03-11,4,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,0.696,0.809,-8.254,0.05,0.252,0.248,132.962,0.857,4,131013,['bedroom pop']
2023-03-11,5,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
2023-03-11,6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",0.716,0.613,-6.018,0.0522,0.391,0.0813,97.914,0.157,4,221520,['rap']
2023-03-11,7,TQG,Karol G x Shakira,0.587,0.647,-3.385,0.327,0.619,0.106,90.123,0.686,4,197933,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2023-03-11,8,Unholy,Sam Smith & Kim Petras,0.719,0.454,-7.384,0.0707,0.0138,0.318,131.007,0.224,4,156943,"['pop', 'uk pop']"
2023-03-11,9,Anti-Hero,Taylor Swift,0.633,0.648,-6.645,0.062,0.121,0.161,96.888,0.49,4,200690,['pop']
2023-03-11,10,Cuff It,Beyonce,0.78,0.689,-5.668,0.141,0.0368,0.0698,115.042,0.642,4,225389,"['pop', 'r&b']"
2023-03-18,1,Last Night,Morgan Wallen,0.492,0.673,-5.431,0.0347,0.413,0.137,203.812,0.488,4,163855,['contemporary country']
